SOURCE,ORG_NAME
Taptive: 1,0x62df9ca5cae27f9d442d425662531408e1b5a0a9
MetricsDAO Academy: 1,0x6c407f729e18ddfdce61c240a6c93df38fb79537
MetricsDAO Academy: 7,0xb63a9ca8dcfdfce5dddeec1ad9de0da33626097c
 Pine Badges: 2,0x7a629dc97e1a1a303a563111252c435bf18dde64
Pine Citizen: 0,0x6c003bc3ac4b75b53b14ab9ee610a1a8ccb65307
Alpha Badger: 1,0x542116520cbd5bd66fbeb6ca61da3025bcf0c3a7
Sebastian: 1,0x7a9260b97113b51adf233d2fb3f006f09a329654
dApp dev testing: 1,0x7a9260b97113b51adf233d2fb3f006f09a329654
UNDP Web3 for 2030 Programme: 0,0xde50f4acde8206e9c09bfc6463be09878d914c19
Crypto, Culture, & Society: 2,0x48ff4d06ceb0d69c958ee7856a2629bb568cffdc
MetricsDAO Academy: 8,0x3781dec681e0e8bc75520f47737e8e1ec0210a14
OFAC Sanctions List: 0,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936
undated,MetricsDAO Academy
web3datadegens,Dune Wizards
0xa7fedb33edf5740d0fef1edb8a2cda390b6221c4,Privatyze
MetricsDAO Academy: 7,matrics
MetricsDAO Academy: 7,etherhog
MetricsDAO Academy: 12,etherhog
OTNs: 4,springonions
OTNs: 0,springonions
 Pine Badges: 2,latsan
 Pine Badges: 1,undated
Pine Citizen: 0,undated
Alpha Badger: 3,undated
 Pine Badges: 1,undated
Alpha Badger: 1,undated
MetricsDAO Academy: 5,undated
Pine DAO: 1,undated
MetricsDAO Academy: 6,undated
MetricsDAO Academy: 0,undated
MetricsDAO: 1,undated
MetricsDAO: 0,undated
MetricsDAO Academy: 4,undated
Pine Citizen: 0,undated
MetricsDAO Academy: 7,undated
 Pine Badges: 1,undated
MetricsDAO: 1,undated
MetricsDAO Academy: 1,undated
MetricsDAO Academy: 5,undated
MetricsDAO Academy: 9,0xb7e53d5c5adb56a162d05845ffa966c43369aac9
MetricsDAO Academy: 8,0xdee38023a8cabaa0cb3e9456119ae87b7e8831b2
Pine Challenger: 0,0xa6eeaab3941d5ff9fdae787a42509b536cb0d7cb
OFAC Sanctions List: 0,0xba214c1c1928a32bffe790263e38b4af9bfcd659
MetricsDAO Academy: 8,0x1877dbe3e0950446d98b3d64f8a4f4b9307433ae
Pine Challenger: 0,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
MetricsDAO Academy: 8,0x004d0e23bc6d3d79ed87c403f3064646caf1bd62
MetricsDAO Academy: 8,0x5948ff2454d601645c9d553c71235df887574095
Dune Wizards: 0,0xa27d28e34d84479b3e1489c13c6e957e11c3a233
Pine DAO: 2,0x2ef81c2c563113d0bb488d6528adc42d40d41fbf
MetricsDAO Academy: 8,0xd024cb3fc3b80611fb6e86aeb184605be8ebe539
MetricsDAO Academy: 8,0x2e38887ce83cf7d6d377748f689f3210e50b98ab
cosanostra: 2,0xa90db5f1130bbeb953c1f63b18575d7f65c85e70
MetricsDAO Academy: 12,0x897d374012ca9a60e007313170f91b45c8b658f9
MetricsDAO Academy: 8,0x0000006c21964af0d420af8992851a30fa13c68b
MetricsDAO Academy: 8,0x1758cacbe771617e49a1ad4aeab1993d1b572c82
MetricsDAO Academy: 7,0x24ce48ddba416e92344b2d4ceae1cfcb34391e86
Taptive: 1,0x24ce48ddba416e92344b2d4ceae1cfcb34391e86
MetricsDAO Academy: 8,0x46a3ac61aa8a3d6a242a176f18fb2607d567da25
 Pine Badges: 1,0x04ae8c108743167c7457073ba8c1571fd5d56325
DKNY: 0,0xb5e0da89b975d1f611d5e1ce1c4ecfe625b233ea
MetricsDAO Academy: 12,0x1f383defae53f7061de91ba311e9f715b66d9734
MetricsDAO Academy: 7,0x527e95d9b4ba95e31275b787c7df2d4cde8eeda0
OFAC Sanctions List: 0,0x527653ea119f3e6a1f5bd18fbf4714081d7b31ce
MetricsDAO Academy: 8,0x4f3e9204bbddfd4c811898d0b5c6f4b5325bee6a
Lenstopia: 6,0xc6dd4016e224ef6f4b1b806a4f3533c52205e72d
 Pine Badges: 1,0x81dfaf2b017aaf637456ed274a96fcaeb3a4c9d4
 Pine Badges: 1,0x6c003bc3ac4b75b53b14ab9ee610a1a8ccb65307
MetricsDAO Academy: 8,0x8fe37daa2541b0dc636cd5e20e57d55b4f3cd168
MetricsDAO Academy: 8,0xeff02a45e3f785cb4a391864d7397690bed5eae7
MetricsDAO Academy: 7,0x1f57214c8dfa69490b5a5278cd86b6fedda01c07
MetricsDAO Academy: 8,0xd089cecba81a131b48a0ed16ea3cad42e0707b9f
MetricsDAO Academy: 8,0x82b0c991331a007dd24117d778ebb6df26dba4ab
0x3753651eb6f165488993137a1e3ed06f1436c139,OTest
0xbeff1228d421177782d6b35f568f58309a18c2a8,CVA
MetricsDAO Academy,MetricsDAO Academy: 9
MetricsDAO Academy: 7,joaof17
MetricsDAO Academy: 12,kanvgupta
MetricsDAO Academy: 7,kanvgupta
MetricsDAO Academy: 7,hh2049
MetricsDAO Academy: 12,ericsevern
MetricsDAO Academy: 7,hashedem
MetricsDAO Academy: 8,0x376828a07dc3bf2a237a9e1c2eab2b06459d9dad
Pine DAO: 1,0x04ae8c108743167c7457073ba8c1571fd5d56325
Pine Citizen: 0,0x04ae8c108743167c7457073ba8c1571fd5d56325
MetricsDAO Academy: 8,0x858cf4136a63ca22940c4f7629fff3ddeee21894
Lenstopia: 9,0xca8a2b4a90c0f8ba8aca2c087024758a244a2a82
MetricsDAO Academy: 8,0x8eb1f6abbfb6c93f8e98d8bfb868e19f3f86de5e
OFAC Sanctions List: 0,0x94a1b5cdb22c43faab4abeb5c74999895464ddaf
Taptive: 0,0x05682ab9421aac2f518f96e097a7734e378cf77b
MetricsDAO Academy: 8,0x7ec98e8b8275566fec5ef3baf918cfedd0434cc9
MetricsDAO Academy: 12,0xc34b1730ba53abd717a1e57a358f39c046053581
OFAC Sanctions List: 0,0x527653ea119f3e6a1f5bd18fbf4714081d7b31ce
MetricsDAO Academy: 7,0xc9da0e0236a84b5bb4cc05558f5047d3123c9350
MetricsDAO Academy: 2,0xbfb0c2944c50d35ab1830135da55def2cf41e1e0
 Pine Badges: 2,0x17a21fd5e32a060c74b88a2dce8de121e437fbf2
MetricsDAO Academy: 7,0xf7b9571735bdd26917fdefa659e22c7ab2c32f87
TalentDAO: 0,0xf5a27a4a2f7c13a82690c86b1a3d2aa0820d4f9a
MetricsDAO: 1,0xbdd1197b72b3be2d0ccd72c11169850500a858bc
MetricsDAO Academy: 8,0xedd0eb6370d1df1932be07e1d2be7f135cdcdb9b
MetricsDAO Academy: 8,0xc34997e329c4a7675fffb99020c577a54db5b5a7
Dune Wizards: 0,0xdfbba8265ac8dd59bd126c5f8ab504934c2b2ad0
Dune Wizards: 0,0xee80e991203fd99395ffbd337f0d168b75a7beb2
MetricsDAO Academy: 8,0x26e0f963650938effc85dd83718d3d59232a751e
MetricsDAO Academy: 3,0xc496c35c7545fd595478746fbf34a0d5357045f5
MetricsDAO Academy: 6,0x7cce3bba6f0e39585b527415e0c7ce1f56d2ead3
MetricsDAO Academy: 5,0x17ef9e8e12dde73bbb5cadab4c6ef6b075edcae0
MetricsDAO Academy: 7,0xd4606d8ba951c6a0f05da86de60f6fe742cc14c1
OFAC Sanctions List: 0,0x03893a7c7463ae47d46bc7f091665f1893656003
MetricsDAO Academy: 12,0x309c65c98c56c4db478ec67d3d0c91738cbafc36
MetricsDAO Academy: 8,0x6c407f729e18ddfdce61c240a6c93df38fb79537
MetricsDAO Academy: 12,0x79a65399d500c4d411fbcb7e58cb873678c911da
MetricsDAO Academy: 7,0x00a622dbbf94a59dcfa9e00aa83c4694c9b05bb5
OFAC Sanctions List: 0,0xd691f27f38b395864ea86cfc7253969b409c362d
MetricsDAO Academy: 8,0xc054c0735dc1bdbf1b11e7f295cd6cc477099dfc
MetricsDAO Academy: 7,0xffdb4643c6bdbeed4a79c860d2a965fd2736e765
UNDP Web3 for 2030 Programme: 0,0xde50f4acde8206e9c09bfc6463be09878d914c19
mDAO Bounty Boyz: 0,0x873d6214903310fbb59eca3513cf82afae8c1622
MetricsDAO Academy: 3,0x4b09afcb9cc034812fce94031b0830d2edbb1b46
MetricsDAO Academy: 10,0xb421bda29de07c83af80ca20b7e8eadc1c724f74
MetricsDAO,MetricsDAO: 1
MetricsDAO,MetricsDAO: 2
MetricsDAO Academy: 3,omarkhayyam
MetricsDAO Academy: 6,omarkhayyam
MetricsDAO Academy: 2,omarkhayyam
MetricsDAO Academy: 1,omarkhayyam
MetricsDAO Academy: 5,omarkhayyam
MetricsDAO Academy: 1,omarkhayyam
MetricsDAO Academy: 0,omarkhayyam
MetricsDAO Academy: 8,lbabe
Connor Reviewers: 0,tacticlabs
cosanostra: 3,tacticlabs
UTC: 0,tacticlabs
MetricsDAO Academy: 7,staysexy
MetricsDAO Academy: 7,staysexy
MetricsDAO Academy: 12,staysexy
MetricsDAO Academy: 12,staysexy
MetricsDAO Academy: 0,chrismayfield
MetricsDAO Academy: 12,joaofernandes
Lenstopia: 6,0x72423fe5168185afb26390b5b9709ab58d20e3d8
Lenstopia: 8,0x72423fe5168185afb26390b5b9709ab58d20e3d8
MetricsDAO Academy: 7,0xb5d0164af828ee8ac5a20b926b3d4439fad50928
MetricsDAO Academy: 12,0x5f1cd8b2d818592454753ab0fe5671aeef9c6457
MetricsDAO Academy: 8,0x3071bcc2bde7d53fecfcdde3baec792429deb7b6
MetricsDAO Academy: 7,0x29eb66d3f5fbc86373a59edafa32518c9816c874
OFAC Sanctions List: 0,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc
OFAC Sanctions List: 0,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc
MetricsDAO Academy: 8,0x01546634f3b0b8261bfbed2e71734116d8c14cb1
MetricsDAO Academy: 7,0x59e4b9fc7d48cccddbc8d12f55c8712f6f05c6cd
 Pine Badges: 1,0x2ef81c2c563113d0bb488d6528adc42d40d41fbf
MetricsDAO Academy: 7,0x73f0ef90a60909416b714d1ddb646cabd7255a63
MetricsDAO Academy: 8,0xb849241c7f472b6289ee5731c1fb52a2ec6b7e71
MetricsDAO Academy: 6,0xa56cc2cc3fab1a0da80268ea83effbac3daaedc0
MetricsDAO Academy: 7,0xb06ce77db9421b22639fcac8c3a2b07def07c58f
MetricsDAO Academy: 7,0x01a6a101fd235da8fbeb645f5aa27d7afef9bdb0
Pine Champion: 0,0xb7990f9cb831cd90ba59bcd1d9d51dc446e6ef2f
 Pine Badges: 2,0x5410d5601e6c9d2b015a228f592318790d76fa3e
MetricsDAO Academy: 8,0xfae4ae31b92f48a3b1bee93cd774e5de2da66f7c
MetricsDAO Academy: 0,0xe7da3f4f0bc18a266d13f15306e8398fccd94768
MetricsDAO Academy: 12,0x61a9cd6dfc86e12e69ab098351fb785fa3a2a743
Sebastian: 0,0x7a9260b97113b51adf233d2fb3f006f09a329654
MetricsDAO Academy: 8,0x357e5814d89650b73fee23629e876c5aa5292fb1
MetricsDAO Academy: 7,0xb9c7cd9bda16ea97ee99dc63f17546d5e159efed
MetricsDAO Academy: 8,0xe7023405d32c6c4cbdd1b7bc43250e4543824399
MetricsDAO Academy: 0,0x078b5451242d39091f03acc835239372729fb9c9
Alpha Badger: 1,0xe110abc617c86501718ff95334d515d5176999c2
MetricsDAO Academy: 7,0xc26e44682bc139858ce90c62359fa4d87d1f9711
Lenstopia: 6,0xca8a2b4a90c0f8ba8aca2c087024758a244a2a82
MetricsDAO Academy: 7,0xe557f405afe4d7a66b3466ab9ce561ef671fc109
MetricsDAO Academy: 8,0x7c25373a542cacca63bbb5b0a3b3bbb20bd96463
MetricsDAO Academy: 1,0x272310a269f5275a624fc7174df8115c7be3ef7a
MetricsDAO Academy: 12,0x1295bdadd036c61d02fae12a010440f1a66fb3d0
Alpha Badger,Alpha Badger: 3
Lenstopia: 6,ethz
Lenstopia: 3,ethz
MetricsDAO Academy: 9,t222t
MetricsDAO Academy: 8,t222t
MetricsDAO Academy: 7,neyshaa
MetricsDAO Academy: 7,neyshaa
MetricsDAO Academy: 9,vaishak
OTNs: 0,vaishak
OTNs: 4,vaishak
MetricsDAO Academy: 8,slaparmy
MetricsDAO Academy: 8,febbyutomo
 Pine Badges: 2,carlowos
Pine DAO: 2,carlowos
Pine Challenger: 0,carlowos
MetricsDAO Academy: 1,0x047e2fff703a93572fc925dc562f0fb0bb452b18
 Pine Badges: 1,0x91707502a8dfdc523f7a6f2c218cc9a52777d5ad
UNDP Web3 for 2030 Programme: 0,0xd288205b17711443d975fa9af391d81d2af46fd2
MetricsDAO Academy: 7,0x1bf2bb6babea16a5bf4ecfa058844b81cecae7b1
MetricsDAO Academy: 7,0x0eef76713c649a6799f10f19b49aaa6d5737606f
MetricsDAO Academy: 7,0xb98e69a55f7648a455a7afb12adb597a0395e280
MetricsDAO Academy: 7,0x683cdc95a13a7f107b4e0ba14ebf79d411bf29d7
MetricsDAO Academy: 1,0xd634328ba5d3550a708bd8d3d96a182745599825
MetricsDAO Academy: 8,0x7d56089223d4883f9c2ca7eab8587bd64e96f05b
Please: 0,0x34744dd0fb927366228a2eaee0d142620ff26077
MetricsDAO: 1,0x23ba9199695f9a20450d08fdb486ed74c6a1d5eb
MetricsDAO Academy: 5,0x839287fe07ae192291c5e22a9c88840eb329a151
MetricsDAO Academy: 12,0xe13a56f021d865c6f51e27e06a2793c1626ff747
MetricsDAO Academy: 2,0xb62b18ee15a250f7561216c0052f1130b9235e9b
 Pine Badges: 2,0x6781c5841b7b5e61d0c3afe8bd081f02161ad239
MetricsDAO Academy: 12,0x443484b84bc3dede15bc70b62d1edba30fd4017e
OFAC Sanctions List: 0,0x8589427373d6d84e98730d7795d8f6f8731fda16
MetricsDAO Academy: 3,0x6c407f729e18ddfdce61c240a6c93df38fb79537
MetricsDAO Academy: 8,0xec66b70c9483d639c5da3960431ffba8c90e3349
artfrogs,charlie_test
artfrogs,Test_Reserve
MetricsDAO Academy,MetricsDAO Academy: 10
MetricsDAO Academy: 0,0xsector
UTC: 0,heyutcfamhowisitgoing
MetricsDAO Academy: 7,0x839c41e493840d075a4d5df0ecd0432de753c78b
MetricsDAO Academy: 12,0xefb0e2318a005ed2e2b00716c46c7ea4cc5a74d7
OFAC Sanctions List: 0,0xa60c772958a3ed56c1f15dd055ba37ac8e523a0d
MetricsDAO Academy: 8,0x1e861b4ea2987cca6bc3d43abf0badc908e0cec1
MetricsDAO Academy: 1,0x3c45f4d373359d0cda42a742928b1f31f29f985a
MetricsDAO Academy: 7,0x789223f3a31d77e185000819280d56a0565c6a37
TalentDAO: 0,0x263dc311f8c89702ac9cb78c6c2ea02ce6746047
MetricsDAO Academy: 8,0x9bf2955a11b1c1b9e1aa241a8539fb4a6a499608
Alpha Badger: 1,0x62bcc72fa3e816b1eb939331d964da046284a9cc
MetricsDAO Academy: 12,0xfa211b18b0c22462e263d98a881c5be015ff754e
MetricsDAO: 2,0x04ae8c108743167c7457073ba8c1571fd5d56325
MetricsDAO Academy: 3,0x62ccaafffd2e3b57b9fc4a3fd71ecf1adedc5a76
MetricsDAO Academy: 9,0xe8104818c4b773a9271554cdce83f0459c4933c0
Pine Citizen: 0,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
Pine DAO: 2,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
Pine DAO: 0,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
MetricsDAO Academy: 8,0x403d2b61f55b53d1f3f153c5ce2d20c8021069d1
MetricsDAO Academy: 8,0x9fff4f24a6ab34561690ee2e0d018190c1e71777
MetricsDAO Academy: 12,0x67357bdccf38bdf4db66f8c0364396425933d4d5
MetricsDAO Academy: 0,0xf47618409ab3060f77f51f4b36a2c3077d9d314d
MetricsDAO Academy: 7,0x142dcc1606722d5b6efe5421a3cc083043bb8ef9
MetricsDAO Academy: 12,0x52711f09ac6d334b89f3293ec5e63f0fb7e4fcba
Alpha Badger: 3,0xc930745dc0dc6c1a3511ca1a680c47b95e1bf52c
OFAC Sanctions List: 0,0x03893a7c7463ae47d46bc7f091665f1893656003
MetricsDAO Academy: 7,0x6ebd8c8bda4d53aaa5457fd17548d80d64d1e7ad
MetricsDAO Academy: 8,0xc6ce688957f0dd87d61a9b55fcbee44186638627
OFAC Sanctions List: 0,0xd90e2f925da726b50c4ed8d0fb90ad053324f31b
MetricsDAO Academy: 8,0x73446a8e985845e7ad474ae506c4e349a5436260
MetricsDAO Academy: 12,0x7fa3eb341faa7cb6d1b3ae9ac9a3805d058fc7d5
Flipside ProAd: 0,0x1aad6f9793bb2ed50f7dc362faf2a71afdc50876
MetricsDAO Academy: 8,0xcbe5495f0e076bd57578972fae9d5646f155dd0a
Taptive: 1,0x76d9567fcdaa4498a5cf7870da7707b211bf2cfb
OFAC Sanctions List: 0,0xaeaac358560e11f52454d997aaff2c5731b6f8a6
uh. cbxm.: 0,0xf7cad584a4d56959b5ee6b66d28bb1feac29c68d
MetricsDAO Academy: 8,0x73861e956d4cb18bfb226d222b706aa9a4595927
MetricsDAO Academy: 8,0x54cb953413ead5a3679de4ee61c45e42f64f69d6
MetricsDAO Academy,MetricsDAO Academy: 3
MetricsDAO Academy: 7,spoysp
MetricsDAO Academy: 7,spoysp
MetricsDAO Academy: 7,takoyakki
MetricsDAO Academy: 7,takoyakki
MetricsDAO Academy: 7,chinatowndao
Lobby3 Draft Organization: 0,talentbot
TalentDAO - Research Guild: 0,talentbot
Alpha Badger: 3,talentbot
MetricsDAO: 0,0x18a2c2bf1ddc48cc4605b27515ffe8eddf604827
MetricsDAO Academy: 8,0x3d46813947f1433f4a1695b464eebe11b645fd4a
MetricsDAO Academy: 8,0xbd8d9c11c2afa2a5d8facc842e6d30f18577a667
MetricsDAO Academy: 7,0x8933fe6d9b380d74f5d30f64948375a8e26c700a
OFAC Sanctions List: 0,0x58e8dcc13be9780fc42e8723d8ead4cf46943df2
MetricsDAO Academy: 7,0xe0f5f6a4bfd94f124cd17920faa92c29cd394f3a
MetricsDAO Academy: 8,0x76af2d4e3bf71dbd5fced5b43c3d47a82afb8307
MetricsDAO Academy: 8,0x98b928324cb04f575213c847d3ad360ead4961b3
Flipside ProAd: 0,0x415628f36a1f84c23b18e37ff652a3a8d3cfc5c5
OFAC Sanctions List: 0,0x9ad122c22b14202b4490edaf288fdb3c7cb3ff5e
MetricsDAO Academy: 8,0x94ed947407afadd2f3a9284637705154952124d2
MetricsDAO Academy: 8,0x2b31a9f42709753f108e8c75462a21f398883aaa
MetricsDAO Academy: 8,0x0d6b89e3a265130ec3f6aa6fb5f0acc2c3869428
Taptive: 1,0x70e5aca2bf3f8c13f0266f0b4668bdb138cfba93
MetricsDAO Academy: 1,0x839287fe07ae192291c5e22a9c88840eb329a151
OFAC Sanctions List: 0,0x07687e702b410fa43f4cb4af7fa097918ffd2730
MetricsDAO Academy: 7,0x8943328b6b0fa2965c38124ee8402de5da9b91a4
Lenstopia: 5,0xc6dd4016e224ef6f4b1b806a4f3533c52205e72d
OFAC Sanctions List: 0,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144
OFAC Sanctions List: 0,0xd691f27f38b395864ea86cfc7253969b409c362d
OFAC Sanctions List: 0,0x23773e65ed146a459791799d01336db287f25334
 Pine Badges: 1,0x6c003bc3ac4b75b53b14ab9ee610a1a8ccb65307
FlippyFlip BOD: 1,0x2cca8a1c5bd642dce7427f860808569c1f40d8e9
Pine DAO: 1,0x2ef81c2c563113d0bb488d6528adc42d40d41fbf
MetricsDAO Academy: 0,0x047e2fff703a93572fc925dc562f0fb0bb452b18
MetricsDAO: 0,0x019700312686b2ee895679a841ab0d6423d9b990
MetricsDAO Academy: 8,0x23ba39e0dc27e271bcffcce073a0578ed41f23ae
MetricsDAO Academy: 7,0x15743290891131d837c4427cfd81568e08e8afe2
abcde: 0,0xeeb9921608e408b4ac9139606d1e61887b965ae5
MetricsDAO Academy: 0,0x30f48cdd4325cb707ec7926f22536e6e0dfae01f
MetricsDAO Academy: 8,0x75fc0b7051d78d5c4a480f566fd96c554ec60409
MetricsDAO Academy: 8,0x9740f978937cf3a6fabfbfa80d5daed1d31c5151
MetricsDAO Academy: 8,0x9de3168ecf47453b3d611381118269178bcff520
MetricsDAO Academy: 1,0x8cc531f453ddc5f229db9ca1b13205dfdaf2a854
MetricsDAO Academy: 0,0x8cc531f453ddc5f229db9ca1b13205dfdaf2a854
MetricsDAO Academy: 0,0x8cc531f453ddc5f229db9ca1b13205dfdaf2a854
athleticoottawa,DeFi Web3
0x72423fe5168185afb26390b5b9709ab58d20e3d8,Lenstopia
MetricsDAO Academy: 7,hazelxgolf
MetricsDAO Academy: 7,hazelxgolf
MetricsDAO Academy: 8,boboho
UNDP Web3 for 2030 Programme: 0,yeoro
superbenefit test: 0,yeoro
UNDP Web3 for 2030 Programme: 0,yeoro
UNDP Web3 for 2030 Programme: 0,yeoro
Alpha Badger: 3,yeoro
UNDP Web3 for 2030 Programme: 0,yeoro
MetricsDAO Academy: 7,blaizebitcoin
MetricsDAO Academy: 12,jevil
MetricsDAO Academy: 7,jevil
MetricsDAO Academy: 8,jevil
MetricsDAO: 0,sam58
Alpha Badger: 1,sam58
MetricsDAO Academy: 4,sam58
Alpha Badger: 3,sam58
OTNs: 4,bananacompany
OTNs: 11,bananacompany
MetricsDAO Academy: 8,121020
MetricsDAO Academy: 9,121020
MetricsDAO Academy: 7,0xdf89795fd1341a37609d02b3b7c8b0757c733dd8
MetricsDAO Academy: 12,0x73f0ef90a60909416b714d1ddb646cabd7255a63
MetricsDAO Academy: 7,0x859dad049cac1ad342493d9ab7c5aa4dd6164df6
MetricsDAO Academy: 7,0x049fa027e31206dd10b1ef184e7f564b41eef68f
MetricsDAO Academy: 8,0xc234bc695c27a9c98ae39de824f9292ab10942b9
MetricsDAO Academy: 8,0xc8841d0249c2c2bbfd68b4c40434676a38dac6a0
MetricsDAO Academy: 8,0x2afa2d1846a09a6a507bdae6b87c10b99e418a9e
MetricsDAO: 0,0xf489d845d54b31eb3bf73224f25c6975654e8a91
 Pine Badges: 2,0x6781c5841b7b5e61d0c3afe8bd081f02161ad239
Taptive: 1,0x91885ee9a490f2034f98185639a5fbe68721ca0e
Taptive: 1,0x1f6b0a17de8ff95958cd73caca7615c3cb87a8fe
MetricsDAO Academy: 8,0xfb84f9768989db4e606a17fab1f3aa3ed409721f
MetricsDAO Academy: 8,0x5bdd504d45136b2851a653e89be597c29e2c9921
OFAC Sanctions List: 0,0x722122df12d4e14e13ac3b6895a86e84145b6967
OFAC Sanctions List: 0,0xca0840578f57fe71599d29375e16783424023357
MetricsDAO Academy: 7,0x15743290891131d837c4427cfd81568e08e8afe2
MetricsDAO Academy: 8,0x94a05cb4baa915454acedb51663d1b2fc516a565
MetricsDAO Academy: 8,0xa825595982cb44feba0ae1772899d2ac535df6a6
Taptive: 1,0xa09cf6c2c637216f62d48b7f4d0ef78fa6b042f4
MetricsDAO Academy: 3,0xca0b4fa6acd64026b6695baf0feaf1154d110909
MetricsDAO Academy: 8,0x702fd7fb0d2d218b978acae7c0b644d831eb9969
Alpha Badger: 1,0xd1acd160535f763d9f343e3e7daffbadc7d6787c
MetricsDAO Academy: 7,0x13b0644939e1590e402b5f11d98ac66474e1b567
Pine DAO: 1,0x5507963e2afd622bab95844f724e04ceb5789e49
MetricsDAO Academy: 0,0x89cf4646c40619c5d6adfbf4c43a530b9baf7edd
Pine Champion: 0,0xb7990f9cb831cd90ba59bcd1d9d51dc446e6ef2f
OFAC Sanctions List: 0,0x03893a7c7463ae47d46bc7f091665f1893656003
MetricsDAO Academy: 12,0xdb0d2b475e9d214cdb1ee725de387277670015f0
MetricsDAO: 1,0xc2d97944f1ec775b00d7ea6ebf4654a96273a7cd
OFAC Sanctions List: 0,0x9ad122c22b14202b4490edaf288fdb3c7cb3ff5e
MetricsDAO Academy: 8,0x439297a53eef7f39f9df832cc20c2d3963f0077c
MetricsDAO Academy: 7,0x2819cae55deea3c46d941982c0157801b6770bb1
MetricsDAO Academy: 9,0x8513a856a88e63374286d0116c192733444894c0
MetricsDAO Academy: 8,0xd0248f609165d8353eec30f2a89454345b9e6705
Gov Org: 0,0x2d46561abe5ed1528bfda600cdc9a0fac386208c
MetricsDAO Academy: 12,0x091497b2f7e3fad07f6699d1a00431cc03151574
MetricsDAO Academy: 8,0xf4930c48bc592689d46ddf28ac8229b0da09937f
MetricsDAO Academy: 8,0xf66bfb02d1b0ca67c815d4a5759b6c8a49b5bdae
Taptive: 1,0xd5044b6970da992b3870faa2c1aa6e5662584857
MetricsDAO Academy: 8,0xfe0d9bf91367e843154b44706a9699a95ea3502d
OFAC Sanctions List: 0,0xba214c1c1928a32bffe790263e38b4af9bfcd659
MetricsDAO Academy: 10,0xb7e53d5c5adb56a162d05845ffa966c43369aac9
metacred,MetaFactory
0xca32ed9f1ed2974bb59682f4e70ff92d85e433b8,My New Org
MetricsDAO Academy,MetricsDAO Academy: 8
OTNs: 5,questfibot
Lenstopia: 2,ethioverse
Lenstopia: 5,ethioverse
Lenstopia: 10,ethioverse
Lenstopia: 6,ethioverse
Lenstopia: 1,ethioverse
MetricsDAO Academy: 7,0xc26e44682bc139858ce90c62359fa4d87d1f9711
MetricsDAO Academy: 3,0xb7e53d5c5adb56a162d05845ffa966c43369aac9
Pine Challenger: 0,0x64732be9328123f486a814ba71e7368cef51f38f
Pine Citizen: 0,0xa6eeaab3941d5ff9fdae787a42509b536cb0d7cb
MetricsDAO Academy: 6,0x2e4bd82779667030454478dc10c4e715dd9776fe
MetricsDAO Academy: 2,0x2e4bd82779667030454478dc10c4e715dd9776fe
MetricsDAO Academy: 8,0x82c37efdd0b3e308d1d2241b2d888d7d536cf142
MetricsDAO Academy: 2,0x51f4b2264476149a33f2943db22c0b2d84acd07c
Alpha Badger: 1,0x18a2c2bf1ddc48cc4605b27515ffe8eddf604827
MetricsDAO Academy: 7,0xbd8d9c11c2afa2a5d8facc842e6d30f18577a667
MetricsDAO Academy: 8,0x85764c7f8247a6aa6275856295610e19f2cf86a3
MetricsDAO Academy: 8,0x1c27c59598b91e8b1d02ababb63e06457e7c1b98
MetricsDAO Academy: 8,0x38c60052cd0b940e6bbb0c3f52294db3b5bb0f63
MetricsDAO: 0,0xce56393ca6806a3d4e613dfec05fa6588570f2ce
Pine Citizen: 0,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
MetricsDAO Academy: 12,0x3f27019cb33e76412cc86788f74989040e2e52cc
MetricsDAO Academy: 8,0x98e3e95d4fdce7f057bc7884bcc030ebedd8fd6c
MetricsDAO Academy: 5,0xf045fe5f4f2da016f45210fbe83e8fcef550bc94
dApp dev testing: 1,0x0b9cdd330c8ff08d7e3d298dcbc84b3077c33c7c
MetricsDAO Academy: 8,0xaf377f8b4daa56a5e264bb2bea8a7de2db505197
OFAC Sanctions List: 0,0xd90e2f925da726b50c4ed8d0fb90ad053324f31b
FlippyFlip BOD: 1,0xb5e0da89b975d1f611d5e1ce1c4ecfe625b233ea
MetricsDAO Academy: 8,0x97f2730db0468608e6a738000c2000f45a378058
UNDP Web3 for 2030 Programme: 0,0xb89f7a0c4fc2d5638f0e26a05b08681937a89f3b
MetricsDAO Academy: 8,0x73d49a47d10c184d8063924f538d3cb9dc31b0e1
MetricsDAO Academy: 8,0xabc9ff262246c82881b00126ffd8a8c9fcb28402
OFAC Sanctions List: 0,0x4736dcf1b7a3d580672cce6e7c65cd5cc9cfba9d
cosanostra: 2,0x48ff4d06ceb0d69c958ee7856a2629bb568cffdc
OFAC Sanctions List: 0,0x22aaa7720ddd5388a3c0a3333430953c68f1849b
theericstone,Crucks
theericstone,FlippyFlip BOD
experimintslab,chaos is a public good
cosanostra: 1,meglister
